,Fp1_delta_power,Fp1_theta_power,Fp1_alpha_power,Fp1_beta_power,Fp1_theta_beta_ratio,Fp2_delta_power,Fp2_theta_power,Fp2_alpha_power,Fp2_beta_power,Fp2_theta_beta_ratio,F3_delta_power,F3_theta_power,F3_alpha_power,F3_beta_power,F3_theta_beta_ratio,F4_delta_power,F4_theta_power,F4_alpha_power,F4_beta_power,F4_theta_beta_ratio,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_theta_beta_ratio,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_theta_beta_ratio,P3_delta_power,P3_theta_power,P3_alpha_power,P3_beta_power,P3_theta_beta_ratio,P4_delta_power,P4_theta_power,P4_alpha_power,P4_beta_power,P4_theta_beta_ratio,O1_delta_power,O1_theta_power,O1_alpha_power,O1_beta_power,O1_theta_beta_ratio,O2_delta_power,O2_theta_power,O2_alpha_power,O2_beta_power,O2_theta_beta_ratio,F7_delta_power,F7_theta_power,F7_alpha_power,F7_beta_power,F7_theta_beta_ratio,F8_delta_power,F8_theta_power,F8_alpha_power,F8_beta_power,F8_theta_beta_ratio,T7_delta_power,T7_theta_power,T7_alpha_power,T7_beta_power,T7_theta_beta_ratio,T8_delta_power,T8_theta_power,T8_alpha_power,T8_beta_power,T8_theta_beta_ratio,P7_delta_power,P7_theta_power,P7_alpha_power,P7_beta_power,P7_theta_beta_ratio,P8_delta_power,P8_theta_power,P8_alpha_power,P8_beta_power,P8_theta_beta_ratio,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_theta_beta_ratio,Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_theta_beta_ratio,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_theta_beta_ratio
T8_theta_beta_ratio,0.29492332099418295,0.31057641459545215,0.14383923849814914,-0.17059756742464305,0.44674775251189847,0.353146483342147,0.32845055526176625,0.1985193019566367,-0.21935483870967742,0.457800105764146,0.19629825489159175,0.20306716023268112,0.05066102591221576,-0.07107350608143839,0.3523003701745108,0.4504494976203067,0.42971972501322053,0.14796404019037546,-0.14590163934426228,0.6216287678476996,0.18106821787414068,0.34246430460074034,-0.06107879428873612,0.004494976203067161,0.361660497091486,0.2751983077736647,0.35473294553146484,-0.017556848228450557,-0.08931782125859333,0.518244315177155,0.12353252247488102,0.1629825489159175,0.04420941300898995,-0.013643574828133264,0.2301427815970386,0.29740877842411423,0.3988894764674775,0.0449497620306716,-0.020729772607086198,0.43622421998942357,0.16187202538339504,0.22575356953992595,0.15378106821787413,0.01787414066631412,0.22427287149656266,0.4033315705975674,0.47842411422527764,0.25288207297726073,-0.03807509254362771,0.46763617133791646,0.18334214701216286,0.3843997884717081,0.3089899524061343,-0.06991010047593865,0.45214172395557906,0.3120571126388154,0.4058170280274987,0.17096774193548386,-0.23067160232681122,0.599576943416182,0.12686409307244845,0.28741406663141195,0.11195134849286092,-0.0678476996298255,0.33955579058699104,0.4815970386039133,0.5624008461131677,0.2327340031729244,-0.36467477525118985,1.0,0.17440507667900582,0.11729243786356425,0.08952934955050237,-0.12041248016922264,0.20798519301956636,0.4384981491274458,0.3998413537810682,0.22453728186144897,-0.17678476996298254,0.629402432575357,0.2924378635642517,0.30867265996827076,0.1518244315177155,-0.020624008461131677,0.2883130618720254,0.3910629296668429,0.46329984135378105,0.019830777366472766,-0.017239555790586992,0.4909571655208884,0.11374933897408779,0.1686409307244844,0.04981491274457959,-0.041618191433104176,0.21956636700158647
P7_delta_power,0.41433104177683766,0.44219989423585404,0.40824960338445265,0.20306716023268112,0.2734531993654151,0.18831306187202537,0.2317821258593337,0.21433104177683765,0.12004230565838181,0.14114225277630882,0.5885245901639344,0.4226864093072448,0.32094130089899525,0.22263352723426758,0.18244315177154943,0.3466948704389212,0.3453728186144897,0.23527234267583289,0.21824431517715495,0.11686938127974617,0.6484399788471709,0.49471179270227394,0.1755156002115283,0.2807509254362771,0.2951877313590693,0.33532522474881016,0.21031200423056584,0.013537810682178741,0.1893707033315706,0.0026441036488630354,0.770597567424643,0.5647276573241671,0.3095187731359069,0.3901639344262295,0.23305129561078794,0.31443680592279216,0.3524590163934426,0.22400846113167636,0.37662612374405074,-0.013167636171337916,0.7414066631411952,0.5910100475938657,0.41258593336858806,0.32131147540983607,0.2150713907985193,0.4511369645690111,0.39725013220518246,0.3034902168164992,0.19836065573770492,0.1769962982548916,0.3289264939185616,0.4712321523003702,0.5701216287678477,0.27837123215230036,0.05029085140137493,0.08699101004759387,0.20428344791115813,0.33268112109994713,0.26980433632998413,-0.06562665256478054,0.6084082496033845,0.6224748810153358,0.5362242199894236,0.1165520888418826,0.5105764145954521,0.2301427815970386,0.31713379164463246,0.34108937070333156,0.19830777366472765,0.17440507667900582,1.0,0.8152300370174511,0.6526176626123744,0.405076679005817,0.5194606028556319,0.329613960867266,0.36086726599682706,0.3931782125859334,0.3615018508725542,0.047382337387625595,0.6690111052353253,0.47625594923320996,0.3466948704389212,0.2857747223691169,0.13543098889476468,0.2953992596509783,0.16113167636171338,0.12390269698572184,0.3887361184558435,-0.1723955579058699,0.696562665256478,0.5228979375991539,0.2596509783183501,0.36911686938127974,0.19185616076150186
P7_theta_power,0.27800105764145955,0.46938127974616606,0.4674246430460074,0.361660497091486,0.14706504494976202,0.12496033844526705,0.27451084082496036,0.2900052882072977,0.16679005817028028,0.12876784769962982,0.3799048122686409,0.5731359069275516,0.41649920676890534,0.3425171866737176,0.1955579058699101,0.23183500793231096,0.3661025912215759,0.2158646218931782,0.18566895822316234,0.16747752511898467,0.48974087784241144,0.6450555261766261,0.09751454257006875,0.33744050766790057,0.35933368588048653,0.23278688524590163,0.27572712850343734,-0.10475938656795346,0.1293495505023797,0.10544685351665785,0.6181385510312004,0.7144896879957694,0.3104706504494976,0.4433632998413538,0.3222104706504495,0.29122157588577474,0.45081967213114754,0.18212585933368589,0.321099947117927,0.17154944473823375,0.6462189317821259,0.7196192490745638,0.4833421470121629,0.2729243786356425,0.3419354838709677,0.41512427287149656,0.4562665256478054,0.30005288207297726,0.10105764145954521,0.3523532522474881,0.1636700158646219,0.5496562665256478,0.5829190904283448,0.40883130618720254,0.027022739291380223,0.0804865150713908,0.325965097831835,0.40978318350079324,0.32131147540983607,0.05298783712321523,0.43437334743521944,0.6901639344262295,0.5420412480169222,0.25267054468535166,0.4775780010576415,0.09698572184029614,0.28355367530407194,0.2566367001586462,0.20999471179270227,0.11729243786356425,0.8152300370174511,1.0,0.7911158117398202,0.5060285563194077,0.6011634056054997,0.35494447382337385,0.406081438392385,0.30222104706504493,0.3114225277630883,0.16663141195134848,0.432258064516129,0.5716552088841883,0.40005288207297723,0.3561078794288736,0.17747223691168693,0.2368588048651507,0.25753569539925963,0.07704918032786885,0.31004759386567954,-0.027445795875198308,0.5536753040719197,0.6648334214701216,0.2979904812268641,0.44288736118455846,0.261660497091486
P7_alpha_power,0.2202009518773136,0.3940772078265468,0.632469592808038,0.3220518244315177,0.09799048122686409,0.14309888947646748,0.27091485986250663,0.53590692755156,0.21956636700158647,0.11263881544156532,0.20401903754627182,0.41015335801163405,0.655367530407192,0.3425171866737176,0.013749338974087784,0.20576414595452142,0.36885245901639346,0.5262823902696986,0.3216287678476996,0.048016922263352725,0.32252776308831305,0.44219989423585404,0.4328397673188789,0.3335272342675833,0.06774193548387097,0.20396615547329455,0.30602855631940773,0.28947646747752515,0.32670544685351666,-0.08212585933368588,0.4294553146483342,0.5084611316763618,0.6438392384981492,0.4693283976731888,0.020359598096245372,0.26113167636171336,0.4757800105764146,0.5637228979375991,0.4627181385510312,0.030248545742993127,0.5194606028556319,0.5722369116869381,0.6854045478582761,0.3051295610787943,0.1872025383395029,0.3353781068217874,0.4391856160761502,0.5081438392384982,0.24690639873083026,0.23590692755156,0.05780010576414595,0.38059227921734534,0.7263881544156531,0.4046536224219989,-0.08064516129032258,0.035430988894764676,0.2953463775780011,0.5945002644103649,0.4139079851930196,-0.06234796404019038,0.30544685351665785,0.492702273929138,0.7798519301956637,0.3051295610787943,0.17567424643046006,0.15177154944473822,0.38688524590163936,0.5657852987837123,0.3333157059756742,0.08952934955050237,0.6526176626123744,0.7911158117398202,1.0,0.5497091485986251,0.3173982020095188,0.34034902168164993,0.43802221047065043,0.5325753569539926,0.4430988894764675,0.08968799576943416,0.3170809095716552,0.44865150713907986,0.6806980433632999,0.43833950290851403,-0.048069804336329985,0.2441565309360127,0.1774193548387097,0.4358011634056055,0.4237969328397673,-0.18773135906927552,0.4133262823902697,0.4460602855631941,0.6188260179799048,0.48090957165520887,-0.020624008461131677
P7_beta_power,0.09360126916975145,0.29185616076150184,0.4512956107879429,0.5065573770491804,-0.12014806980433633,0.19561078794288736,0.24331041776837653,0.41110523532522475,0.4503437334743522,-0.058646218931782124,0.19682707562136437,0.4170809095716552,0.32480169222633526,0.5606557377049181,-0.22575356953992595,0.23997884717080908,0.3444738233738763,0.23802221047065045,0.5437863564251718,-0.12152300370174511,0.36213643574828136,0.4378635642517187,0.14717080909571656,0.5629296668429402,-0.114806980433633,0.36277102062400846,0.33733474352194603,0.08820729772607086,0.5398202009518773,-0.27244843997884716,0.3606028556319408,0.4241142252776309,0.30031729243786354,0.6347435219460603,-0.19962982548915917,0.330830248545743,0.4223691168693813,0.28180856689582234,0.5426758328926494,-0.11052353252247488,0.36160761501850874,0.4865679534637758,0.43717609730301427,0.4689053410893707,-0.006874669487043892,0.2887890005288207,0.3329455314648334,0.28683236382866206,0.465520888418826,-0.02829190904283448,0.13775780010576413,0.324748810153358,0.376679005817028,0.6579587519830777,-0.37022739291380224,0.1452141723955579,0.2167107350608144,0.2943416181914331,0.5908514013749339,-0.19931253305129562,0.24463246959280804,0.38461131676361715,0.441988365943945,0.5471708090957166,-0.017609730301427817,0.17535695399259651,0.3763088313061872,0.3033844526705447,0.5795875198307774,-0.12041248016922264,0.405076679005817,0.5060285563194077,0.5497091485986251,1.0,-0.34727657324167105,0.28603913273400317,0.3515071390798519,0.2685351665785299,0.581332628239027,-0.16017979904812268,0.2570597567424643,0.3863035430988895,0.30756213643574826,0.6007932310946589,-0.2098360655737705,0.36430460074034904,0.214806980433633,0.2552617662612374,0.6058170280274987,-0.3130089899524061,0.3492332099418297,0.3914331041776838,0.3356425171866737,0.5890005288207297,-0.23786356425171867
P7_theta_beta_ratio,0.2064516129032258,0.21242728714965628,0.0701216287678477,-0.07340031729243786,0.27852987837123216,-0.03923849814912744,0.09978847170809095,-0.074034902168165,-0.20370174510840824,0.20206240084611315,0.25843469063987307,0.21248016922263352,0.11078794288736118,-0.1328397673188789,0.40999471179270225,0.08757271285034374,0.1281332628239027,0.016816499206768906,-0.240772078265468,0.29751454257006876,0.22501322051824432,0.2790586991010048,-0.052670544685351664,-0.15050237969328398,0.5129561078794289,-0.008408249603384453,0.05716552088841883,-0.18857747223691168,-0.29471179270227393,0.381544156530936,0.3561607615018509,0.3799576943416182,-0.009571655208884188,-0.11295610787942888,0.5758857747223691,0.047964040190375465,0.1227392913802221,-0.12681121099947118,-0.14188260179799048,0.2988365943945003,0.3872025383395029,0.32823902696985724,0.09693283976731888,-0.1361713379164463,0.39423585404547856,0.21380222104706503,0.2007932310946589,0.024061343204653623,-0.2709677419354839,0.3957165520888419,0.07112638815441566,0.2730830248545743,0.2561078794288736,-0.12522474881015336,0.3252776308831306,0.012004230565838181,0.2006874669487044,0.181544156530936,-0.14933897408778424,0.2583818085668958,0.22855631940772078,0.38693812797461663,0.15309360126916974,-0.17525118984664198,0.5019037546271814,-0.021787414066631414,0.0009518773135906928,-0.017503966155473293,-0.23268112109994712,0.20798519301956636,0.5194606028556319,0.6011634056054997,0.3173982020095188,-0.34727657324167105,1.0,0.12585933368588048,0.1263881544156531,0.06959280803807509,-0.14865150713907985,0.31189846641988367,0.23987308302485458,0.24976203067160233,0.10787942887361185,-0.14637757800105763,0.388841882601798,-0.02321523003701745,0.13046007403490217,-0.18646218931782127,-0.20396615547329455,0.274246430460074,0.3160761501850873,0.38313061872025383,-0.03939714436805923,-0.06197778952934955,0.5479640401903755
P8_delta_power,0.21422527763088314,0.2536753040719196,0.07916446324695928,0.04225277630883131,0.20058170280274987,0.576679005817028,0.42940243257535693,0.3051295610787943,0.0493918561607615,0.37488101533580115,0.09175039661554733,0.05568482284505553,-0.04389212057112639,-0.029402432575356956,0.06393442622950819,0.7290851401374934,0.4695399259650978,0.19640401903754628,0.03749338974087784,0.4874669487043892,0.3380750925436277,0.31692226335272344,-0.06404019037546271,0.011422527763088313,0.2891062929666843,0.5545742993125331,0.43950290851401375,0.08006345848757271,0.09867794817556848,0.3676890534108937,0.28551031200423055,0.2520888418826018,0.03051295610787943,0.05314648334214701,0.20010576414595452,0.7203595980962454,0.6441565309360127,0.1750925436277102,0.22601797990481226,0.4399788471708091,0.3819672131147541,0.4626123744050767,0.32231623479640403,0.03781068217874141,0.3460074034902168,0.6878900052882073,0.6466948704389212,0.35430988894764676,0.059545214172395555,0.5913802221047065,0.007667900581702803,0.1413537810682179,0.2040719196192491,0.1593865679534638,-0.06679005817028028,0.5363299841353781,0.5525647805393972,0.3881544156530936,0.19238498149127445,0.45325224748810156,0.14881015335801162,0.3163934426229508,0.24933897408778424,0.06922263352723426,0.25346377578001056,0.5642517186673718,0.5784769962982549,0.30830248545742994,0.24584875727128502,0.4384981491274458,0.329613960867266,0.35494447382337385,0.34034902168164993,0.28603913273400317,0.12585933368588048,1.0,0.8735589635113696,0.5785827604442094,0.4264939185616076,0.5722897937599154,0.24108937070333156,0.1935483870967742,0.06129032258064516,0.014331041776837652,0.2025383395029085,0.6665256478053939,0.45023796932839766,0.06816499206768906,0.20586991010047595,0.21126388154415654,0.14257006874669487,0.23426758328926495,-0.030301427815970387,0.0013220518244315177,0.27773664727657327
P8_theta_power,0.2098360655737705,0.3074563722897938,0.24246430460074034,0.10576414595452142,0.21099947117927023,0.46805922792173454,0.4636700158646219,0.4691168693812797,0.1227392913802221,0.3281332628239027,0.10534108937070333,0.1901639344262295,0.15251189846641988,0.09925965097831835,0.08281332628239027,0.6364886303543099,0.618878900052882,0.42199894235854046,0.2041776837652036,0.44500264410364887,0.3115811739820201,0.3741935483870968,0.04368059227921735,0.07530407191961926,0.3143310417768376,0.48376520359598096,0.5907985193019566,0.24045478582760443,0.24463246959280804,0.37694341618191435,0.2840824960338445,0.30396615547329453,0.17086197778952936,0.1523532522474881,0.16451612903225807,0.6475409836065574,0.7754098360655738,0.3671602326811211,0.38810153358011634,0.40037017451084084,0.38059227921734534,0.46599682707562134,0.43447911158117397,0.07043892120571127,0.36451612903225805,0.6631940772078265,0.7428344791115812,0.5433632998413538,0.22591221575885775,0.5487043892120571,-0.06441036488630354,0.13733474352194605,0.2984135378106822,0.1788471708090957,-0.09439450026441036,0.31940772078265467,0.4511369645690111,0.4378635642517187,0.20370174510840824,0.3285034373347435,0.040084611316763614,0.26076150185087255,0.3270227392913802,0.17345319936541512,0.09481755684822846,0.43146483342147013,0.6313590692755155,0.4491274457958752,0.34056054997355895,0.3998413537810682,0.36086726599682706,0.406081438392385,0.43802221047065043,0.3515071390798519,0.1263881544156531,0.8735589635113696,1.0,0.782548915917504,0.5547329455314648,0.5968270756213644,0.24664198836594395,0.32173453199365415,0.2358011634056055,0.14299312533051295,0.18915917503966156,0.566314119513485,0.5602326811210999,0.1921734531993654,0.3465891062929667,0.19751454257006876,0.1222104706504495,0.28714965626652567,0.12004230565838181,0.10200951877313591,0.2600740349021682
P8_alpha_power,0.2903225806451613,0.3225806451612903,0.37932310946589104,0.10861977789529349,0.2343204653622422,0.3940772078265468,0.40491803278688526,0.5786356425171867,0.17112638815441567,0.2331041776837652,0.13738762559492332,0.1170809095716552,0.41057641459545213,0.13490216816499206,-0.022051824431517715,0.44833421470121626,0.46964569011105234,0.6706504494976203,0.3285034373347435,0.11734531993654151,0.2815970386039133,0.2056583818085669,0.3438392384981491,0.10343733474352194,0.07662612374405077,0.26478053939714435,0.37139079851930196,0.5188260179799048,0.37852987837123214,0.020253833950290852,0.2725013220518244,0.18868323638286622,0.4428344791115812,0.25013220518244317,-0.10655737704918032,0.4907456372289794,0.5836594394500264,0.6564780539397145,0.5304071919619249,0.03342147012162877,0.26456901110523534,0.22252776308831307,0.4167107350608144,0.15536753040719195,0.03506081438392385,0.46668429402432576,0.5445267054468536,0.6538339502908515,0.36774193548387096,0.22728714965626653,0.019090428344791115,0.08143839238498149,0.4504494976203067,0.14331041776837652,-0.11401374933897408,0.11195134849286092,0.23315705975674247,0.5279217345319936,0.24188260179799048,0.034479111581173984,0.022686409307244845,0.13400317292437863,0.49836065573770494,0.19413008989952407,-0.10111052353252248,0.26790058170280273,0.49148598625066103,0.6913273400317292,0.34516129032258064,0.22453728186144897,0.3931782125859334,0.30222104706504493,0.5325753569539926,0.2685351665785299,0.06959280803807509,0.5785827604442094,0.782548915917504,1.0,0.6432575356953992,0.32094130089899525,0.2708090957165521,0.24669487043892122,0.4700687466948704,0.24045478582760443,-0.04769962982548916,0.32078265468006345,0.2734531993654151,0.47990481226864096,0.43585404547858275,-0.12559492332099417,0.11269169751454257,0.11512427287149657,0.39539925965097833,0.227181385510312,-0.054574299312533055
P8_beta_power,0.03426758328926494,0.16980433632998412,0.26589106292966685,0.26129032258064516,-0.024854574299312534,0.24918032786885247,0.312374405076679,0.44732945531464835,0.4411951348492861,-0.05013220518244315,0.041142252776308834,0.1350079323109466,0.22575356953992595,0.22390269698572185,-0.13791644632469593,0.379111581173982,0.35605499735589635,0.38080380750925436,0.501427815970386,-0.09687995769434161,0.2511369645690111,0.16335272342675833,0.06181914331041777,0.13167636171337915,0.03770491803278689,0.4461131676361713,0.37154944473823376,0.2648334214701216,0.5191433104177684,-0.15177154944473822,0.2644632469592808,0.15901639344262294,0.20333157059756743,0.27784241142252775,-0.10872554204124801,0.43490216816499205,0.4161290322580645,0.34420941300898994,0.4902168164992068,-0.08561607615018509,0.24209413008989952,0.2640401903754627,0.3094130089899524,0.19063987308302485,0.059386567953463774,0.3070333157059757,0.3108937070333157,0.30925436277102064,0.4305658381808567,-0.03738762559492332,-0.07826546800634585,0.047540983606557376,0.343204653622422,0.39153886832363827,-0.38635642517186675,0.2667900581702803,0.333474352194606,0.46118455843469064,0.5693283976731888,-0.0896351136964569,0.054838709677419356,0.16679005817028028,0.40729772607086195,0.32305658381808566,-0.10925436277102063,0.31136964569011105,0.46599682707562134,0.46287678476996297,0.7183500793231095,-0.17678476996298254,0.3615018508725542,0.3114225277630883,0.4430988894764675,0.581332628239027,-0.14865150713907985,0.4264939185616076,0.5547329455314648,0.6432575356953992,1.0,-0.22850343733474351,0.10756213643574829,0.17059756742464305,0.2524061343204654,0.3400846113167636,-0.12929666842940243,0.3006874669487044,0.15118984664198837,0.23194077207826547,0.5340031729243786,-0.308725542041248,0.10898995240613432,0.07636171337916446,0.1635113696456901,0.24315177154944473,-0.08392384981491274
P8_theta_beta_ratio,0.23992596509783184,0.2156002115282919,0.04436805922792173,-0.14447382337387626,0.3350608143839239,0.30962453728186146,0.29201480698043364,0.15002644103648863,-0.2796404019037546,0.47990481226864096,0.04341618191433104,0.024061343204653623,-0.05134849286092015,-0.1757800105764146,0.23775780010576414,0.3574828133262824,0.3088841882601798,0.08836594394500265,-0.28149127445795874,0.6047065044949762,0.15790586991010047,0.24970914859862506,-0.0005817028027498678,-0.13262823902696985,0.4113167636171338,0.16287678476996298,0.2979904812268641,0.0018508725542041248,-0.24664198836594395,0.6043892120571126,0.03294553146483342,0.1182971972501322,-0.046536224219989424,-0.15626652564780538,0.2960867265996827,0.35092543627710204,0.4608143839238498,0.05912215758857747,-0.07815970386039132,0.596562665256478,0.12691697514542571,0.20708619777895293,0.14960338445267055,-0.16092014806980434,0.3574828133262824,0.4384981491274458,0.5258064516129032,0.275039661554733,-0.14881015335801162,0.6763088313061872,0.03199365415124273,0.08746694870438922,0.02258064516129032,-0.20412480169222633,0.28413537810682177,0.20624008461131677,0.2827075621364358,0.10132205182443152,-0.3262295081967213,0.5786356425171867,-0.053939714436805924,0.0802221047065045,-0.03855103120042306,-0.09370703331570597,0.17049180327868851,0.1977260708619778,0.29349550502379695,0.07831835007932311,-0.26953992596509785,0.629402432575357,0.047382337387625595,0.16663141195134848,0.08968799576943416,-0.16017979904812268,0.31189846641988367,0.5722897937599154,0.5968270756213644,0.32094130089899525,-0.22850343733474351,1.0,0.12226335272342675,0.13521946060285564,-0.0022210470650449498,-0.20460074034902168,0.33939714436805923,0.25668958223162347,0.4006874669487044,-0.048069804336329985,-0.1935483870967742,0.5133791644632469,-0.00042305658381808567,0.169169751454257,-0.03844526705446853,-0.17911158117398202,0.40772078265468004
Fz_delta_power,0.7170809095716552,0.5927551560021153,0.43950290851401375,0.19592808038075094,0.41205711263881545,0.38122686409307244,0.3761501850872554,0.2967741935483871,0.11332628239026969,0.26478053939714435,0.8637757800105764,0.46102591221575884,0.29682707562136434,0.3122686409307245,0.206081438392385,0.4763088313061872,0.4066102591221576,0.2733474352194606,0.26901110523532523,0.1471179270227393,0.7243786356425171,0.526969857218403,0.25552617662612376,0.40021152829190904,0.17794817556848228,0.36758328926493916,0.22104706504494975,0.08767847699629826,0.21084082496033846,0.040137493389740875,0.7109465891062929,0.4739291380222105,0.20544685351665784,0.3726599682707562,0.13447911158117398,0.3878900052882073,0.3253305129561079,0.17477525118984663,0.39254362771020623,-0.012109994711792702,0.6558963511369645,0.5111052353252248,0.3525118984664199,0.32670544685351666,0.18127974616604972,0.5217345319936542,0.4251718667371761,0.2801692226335272,0.2701216287678477,0.11755684822845056,0.4786885245901639,0.45658381808566895,0.3948704389212057,0.14124801692226335,0.20883130618720253,0.15684822845055527,0.19011105235325224,0.20423056583818086,0.15193019566367003,0.06731887890005288,0.6062400846113167,0.5278688524590164,0.323320994182972,0.16827075621364357,0.38043363299841354,0.1741406663141195,0.253146483342147,0.23828662083553676,0.036171337916446326,0.2924378635642517,0.6690111052353253,0.432258064516129,0.3170809095716552,0.2570597567424643,0.23987308302485458,0.24108937070333156,0.24664198836594395,0.2708090957165521,0.10756213643574829,0.12226335272342675,1.0,0.5873611845584347,0.3434690639873083,0.3379693283976732,0.1792702273929138,0.43030142781597036,0.2810153358011634,0.166737176097303,0.3719196192490746,-0.06351136964569011,0.6841353781068218,0.5136435748281333,0.26631411951348494,0.3492332099418297,0.12347964040190375
Fz_theta_power,0.3605499735589635,0.6059756742464305,0.6207826546800634,0.4121099947117927,0.23749338974087783,0.13717609730301428,0.3760444209413009,0.3916446324695928,0.27033315705975675,0.09635113696456901,0.5608143839238499,0.8846113167636172,0.5619249074563722,0.5530936012691697,0.3685880486515071,0.30158646218931784,0.6762030671602327,0.3337387625594923,0.3540454785827604,0.29296668429402434,0.44849286092014806,0.8006874669487044,0.22390269698572185,0.5307244843997885,0.28778424114225276,0.10898995240613432,0.44352194606028555,0.017768376520359598,0.2725013220518244,0.17091485986250662,0.4616076150185087,0.6506610259122158,0.2647276573241671,0.5540983606557377,0.13209941829719726,0.20544685351665784,0.4772607086197779,0.17091485986250662,0.37271285034373347,0.13125330512956107,0.42263352723426756,0.5924378635642518,0.4340560549973559,0.35822316234796403,0.1878900052882073,0.31792702273929135,0.3918032786885246,0.27800105764145955,0.2071390798519302,0.13368588048651509,0.24114225277630882,0.6373347435219461,0.5732416710735061,0.3282919090428345,0.26187202538339505,0.08175568482284505,0.292702273929138,0.23892120571126388,0.1817028027498678,0.17398202009518773,0.35526176626123745,0.6156002115282919,0.4161290322580645,0.33194077207826544,0.31110523532522477,0.016657852987837122,0.3084082496033845,0.20195663670015865,0.06916975145425701,0.30867265996827076,0.47625594923320996,0.5716552088841883,0.44865150713907986,0.3863035430988895,0.24976203067160233,0.1935483870967742,0.32173453199365415,0.24669487043892122,0.17059756742464305,0.13521946060285564,0.5873611845584347,1.0,0.596351136964569,0.5616076150185088,0.35510312004230565,0.3304071919619249,0.5399259650978319,0.11438392384981491,0.43447911158117397,0.14436805922792173,0.5047065044949762,0.7096245372818615,0.3723955579058699,0.5526176626123744,0.09196192490745637
Fz_alpha_power,0.29085140137493387,0.46478053939714437,0.8214172395557906,0.3467477525118985,0.1540983606557377,0.05891062929666843,0.2792702273929138,0.6459545214172395,0.2652564780539397,0.03194077207826547,0.2537281861448969,0.5246430460074035,0.9376520359598096,0.5374405076679006,-0.04257006874669487,0.07218402961396087,0.41538868323638284,0.7204124801692227,0.419672131147541,-0.07630883130618721,0.17540983606557378,0.39825489159175037,0.6453199365415124,0.48228450555261765,-0.10586991010047594,-0.1212585933368588,0.23506081438392384,0.4094658910629297,0.3609201480698043,-0.195134849286092,0.2588048651507139,0.37556848228450557,0.7210470650449498,0.5436805922792174,-0.24341618191433104,0.016023268112109995,0.3298783712321523,0.5921205711263882,0.49455314648334214,-0.23024854574299314,0.1992067689053411,0.30883130618720256,0.5499206768905341,0.3796932839767319,-0.113590692755156,0.10565838180856689,0.26398730830248546,0.48762559492332097,0.3796932839767319,-0.1125330512956108,0.05891062929666843,0.30772078265468006,0.7054997355896351,0.30756213643574826,0.059280803807509254,-0.1103648863035431,0.09159175039661555,0.45457429931253307,0.2854574299312533,-0.15319936541512427,0.16213643574828132,0.2869381279746166,0.675251189846642,0.29524061343204655,-0.060761501850872555,0.04611316763617134,0.2809624537281861,0.5470121628767848,0.1788471708090957,0.1518244315177155,0.3466948704389212,0.40005288207297723,0.6806980433632999,0.30756213643574826,0.10787942887361185,0.06129032258064516,0.2358011634056055,0.4700687466948704,0.2524061343204654,-0.0022210470650449498,0.3434690639873083,0.596351136964569,1.0,0.5956636700158646,-0.12258064516129032,0.059545214172395555,0.22078265468006344,0.5702802749867795,0.46208355367530407,-0.20893707033315706,0.2556319407720783,0.36372289793759915,0.7255420412480169,0.5840824960338445,-0.2938127974616605
Fz_beta_power,0.15224748810153357,0.3197250132205182,0.6271285034373347,0.7791644632469593,-0.23151771549444738,-0.012004230565838181,0.1763088313061872,0.48741406663141196,0.5971443680592279,-0.2641988365943945,0.31253305129561076,0.5524590163934426,0.6029613960867266,0.9171866737176098,-0.37932310946589104,0.16869381279746165,0.415811739820201,0.42887361184558437,0.7859333685880486,-0.3363828662083554,0.19994711792702274,0.44680063458487573,0.27948175568482286,0.7737176097303015,-0.2565309360126917,0.0822316234796404,0.3891062929666843,0.261660497091486,0.6892120571126388,-0.3372818614489688,0.3264939185616076,0.48175568482284503,0.4315177154944474,0.7312004230565838,-0.2618191433104178,0.13870967741935483,0.34986779481755687,0.38402961396086727,0.6180856689582231,-0.2950290851401375,0.22940243257535695,0.32051824431517717,0.37852987837123214,0.48011634056054997,-0.13326282390269698,0.18942358540454785,0.27091485986250663,0.3720253833950291,0.527181385510312,-0.21163405605499735,0.08614489687995769,0.3103120042305658,0.40454785827604445,0.6712321523003701,-0.343204653622422,0.03622421998942359,0.1641988365943945,0.3293495505023797,0.6439450026441037,-0.32696985721840294,0.1454785827604442,0.29830777366472766,0.3941300898995241,0.5231094658910629,-0.12236911686938128,0.1094130089899524,0.33744050766790057,0.32808038075092544,0.37773664727657325,-0.020624008461131677,0.2857747223691169,0.3561078794288736,0.43833950290851403,0.6007932310946589,-0.14637757800105763,0.014331041776837652,0.14299312533051295,0.24045478582760443,0.3400846113167636,-0.20460074034902168,0.3379693283976732,0.5616076150185088,0.5956636700158646,1.0,-0.48397673188789003,0.1771020624008461,0.2570597567424643,0.36679005817028026,0.6309360126916975,-0.3285034373347435,0.32231623479640403,0.45594923320994185,0.4990481226864093,0.7881544156530936,-0.4156530936012692
