,Fp1_delta_power,Fp1_theta_power,Fp1_alpha_power,Fp1_beta_power,Fp1_theta_beta_ratio,Fp2_delta_power,Fp2_theta_power,Fp2_alpha_power,Fp2_beta_power,Fp2_theta_beta_ratio,F3_delta_power,F3_theta_power,F3_alpha_power,F3_beta_power,F3_theta_beta_ratio,F4_delta_power,F4_theta_power,F4_alpha_power,F4_beta_power,F4_theta_beta_ratio,C3_delta_power,C3_theta_power,C3_alpha_power,C3_beta_power,C3_theta_beta_ratio,C4_delta_power,C4_theta_power,C4_alpha_power,C4_beta_power,C4_theta_beta_ratio,P3_delta_power,P3_theta_power,P3_alpha_power,P3_beta_power,P3_theta_beta_ratio,P4_delta_power,P4_theta_power,P4_alpha_power,P4_beta_power,P4_theta_beta_ratio,O1_delta_power,O1_theta_power,O1_alpha_power,O1_beta_power,O1_theta_beta_ratio,O2_delta_power,O2_theta_power,O2_alpha_power,O2_beta_power,O2_theta_beta_ratio,F7_delta_power,F7_theta_power,F7_alpha_power,F7_beta_power,F7_theta_beta_ratio,F8_delta_power,F8_theta_power,F8_alpha_power,F8_beta_power,F8_theta_beta_ratio,T7_delta_power,T7_theta_power,T7_alpha_power,T7_beta_power,T7_theta_beta_ratio,T8_delta_power,T8_theta_power,T8_alpha_power,T8_beta_power,T8_theta_beta_ratio,P7_delta_power,P7_theta_power,P7_alpha_power,P7_beta_power,P7_theta_beta_ratio,P8_delta_power,P8_theta_power,P8_alpha_power,P8_beta_power,P8_theta_beta_ratio,Fz_delta_power,Fz_theta_power,Fz_alpha_power,Fz_beta_power,Fz_theta_beta_ratio,Cz_delta_power,Cz_theta_power,Cz_alpha_power,Cz_beta_power,Cz_theta_beta_ratio,Pz_delta_power,Pz_theta_power,Pz_alpha_power,Pz_beta_power,Pz_theta_beta_ratio
P7_delta_power,0.7160878021672686,0.6367879966657405,0.39849958321756046,0.1711030841900528,0.5417060294526257,0.7652681300361212,0.6621839399833287,0.44123367602111696,0.198110586273965,0.4848569046957488,0.6716310086135038,0.4163378716310086,0.2561267018616282,0.15532092247846624,0.3954987496526813,0.7277021394831897,0.5599333148096693,0.12675743262017228,0.11647679911086413,0.4736871353153654,0.7792720200055571,0.5872742428452348,0.21305918310641844,0.29952764656849123,0.45790497360377885,0.7025840511253126,0.4569046957488191,0.05084745762711865,0.21467074187274243,0.4386218393998333,0.8074465129202556,0.5383161989441512,0.2801333703806613,0.2710752986940817,0.4014448457904974,0.6686301750486247,0.504584606835232,0.2808002222839678,0.22278410669630452,0.3876632397888302,0.7796610169491526,0.6315643234231731,0.424784662406224,0.30458460683523203,0.32920255626562933,0.6935815504306752,0.5391497638232843,0.37560433453737146,0.3099194220616838,0.2206724090025007,0.4775215337593776,0.5019171992220061,0.34176160044456794,0.28413448180050016,0.3152542372881356,0.5326479577660461,0.4267852181161434,0.28152264517921644,0.2306196165601556,0.31614337315921087,0.6437899416504584,0.6469574881911642,0.3991108641289247,0.26235065295915533,0.4335093081411503,0.6191719922200611,0.5520978049458183,0.33409280355654347,0.29936093359266464,0.28752431230897474,1.0,0.7735482078355098,0.5365379272020006,0.31208669074742984,0.5089747151986663,0.7240900250069464,0.6281744929146985,0.38293970547374273,0.30875243123089746,0.2316198944151153,0.7425395943317589,0.559544317866074,0.2936926924145596,0.3889969435954432,0.2135037510419561,0.6732981383717699,0.5038621839399833,0.18571825507085302,0.27785495971103086,0.3070853014726313,0.7889969435954431,0.5419283134203946,0.32681300361211446,0.28752431230897474,0.272242289524868
P7_theta_power,0.6748541261461517,0.7711030841900528,0.4558488469019172,0.30941928313420397,0.5181994998610725,0.6705195887746597,0.7818838566268408,0.5135315365379272,0.3079744373437066,0.5119755487635455,0.5884968046679633,0.6125034731869964,0.362267296471242,0.27707696582383995,0.4233953876076688,0.5857738260627953,0.7517088080022228,0.2485690469574882,0.21639344262295082,0.5273687135315366,0.6010558488469019,0.7206446235065296,0.246901917199222,0.4142261739372048,0.4732981383717699,0.5208669074742984,0.6217838288413449,0.10847457627118644,0.2627396499027508,0.5085857182550708,0.7229786051681022,0.7694915254237288,0.41594887468741315,0.43450958599611,0.4855793275909975,0.5963323145318143,0.714031675465407,0.36260072242289526,0.35737704918032787,0.4414559599888858,0.7916087802167269,0.8782439566546263,0.6445679355376494,0.4736315643234232,0.3230897471519867,0.6421228118921922,0.7510419560989163,0.4775771047513198,0.3645457071408725,0.3370936371214226,0.3856626840789108,0.6332870241733815,0.4729647124201167,0.3503751041956099,0.34448457904973606,0.4314531814392887,0.5854959711030842,0.42195054181717145,0.38727424284523476,0.3452070019449847,0.4310641844956932,0.7592108919144207,0.5005834954153932,0.2860238955265351,0.49519310919699916,0.486524034454015,0.6386218393998333,0.28791330925257014,0.19772158933036954,0.4063906640733537,0.7735482078355098,1.0,0.6802445123645458,0.43578771881078077,0.5527646568491248,0.5714920811336482,0.7757154765212559,0.46635176437899417,0.3273687135315365,0.27385384829119197,0.6900805779383162,0.7106418449569325,0.3898305084745763,0.47151986662961937,0.2810225062517366,0.5234787440955821,0.7196443456515699,0.29491525423728815,0.30752986940816895,0.46990830786329535,0.8052792442345096,0.8082800777993887,0.4306751875520978,0.3865518199499861,0.44862461794943037
P7_alpha_power,0.4903584328980272,0.5524312308974715,0.7066407335370937,0.36721311475409835,0.25996110030564046,0.4441233676021117,0.5217004723534315,0.604056682411781,0.21283689913864962,0.3285912753542651,0.49397054737427065,0.5309808280077799,0.7288135593220338,0.5143095304251181,0.04406779661016949,0.43073075854404,0.5262572936926924,0.5587107529869408,0.44751319811058626,0.09119199777716032,0.5463184217838288,0.5360377882745208,0.6218393998332871,0.5792720200055571,0.07318699638788552,0.34259516532370105,0.40727979994442903,0.4141150319533204,0.436398999722145,0.09524868018894138,0.46796332314531813,0.4955265351486524,0.6066685190330647,0.4855793275909975,0.0892470130591831,0.3750486246179494,0.41683801055848846,0.5957210336204501,0.48858016115587666,-0.0007224228952486802,0.5958321756043345,0.6472909141428175,0.7558210614059461,0.39149763823284245,0.18938594053903862,0.4936926924145596,0.5657126979716588,0.660905807168658,0.28513475965545987,0.22678521811614338,0.45790497360377885,0.5756043345373715,0.7499861072520144,0.4946373992775771,0.18705195887746595,0.4180050013892748,0.4849680466796332,0.743651014170603,0.4979716587941095,0.13264795776604613,0.31608780216726867,0.5380383439844402,0.8283967768824674,0.4297304806890803,0.18393998332870243,0.25179216449013614,0.3855515420950264,0.588941372603501,0.2351208669074743,0.1540427896637955,0.5365379272020006,0.6802445123645458,1.0,0.5511530980828008,0.17071408724645734,0.5062517365934982,0.5907752153375938,0.7767713253681579,0.4479577660461239,0.0034454015004167825,0.48569046957488193,0.520477910530703,0.6973603778827452,0.6319533203667685,-0.11725479299805501,0.3527090858571825,0.4451792164490136,0.5628230063906641,0.5113642678521811,0.06268407891080856,0.4963601000277855,0.4831897749374826,0.6702973048068908,0.5100861350375104,-0.01722700750208391
P7_beta_power,0.3774381772714643,0.3884968046679633,0.36493470408446793,0.3640455682133926,0.04856904695748819,0.31191997777160324,0.3155320922478466,0.3422061683801056,0.3703806612948041,-0.04617949430397333,0.3262572936926924,0.4004445679355377,0.43395387607668795,0.4737982772992498,-0.12986940816893583,0.46335093081411505,0.4047235343150875,0.3233120311197555,0.39038621839399834,-0.029563767713253683,0.4025006946373993,0.3390386218393998,0.3345929424840233,0.38971936649069183,0.01856071130869686,0.4047235343150875,0.2729091414281745,0.14531814392886913,0.32747985551542097,-0.028841344818005002,0.3475409836065574,0.36593498193942764,0.34265073631564325,0.39772158933036955,0.025118088357877186,0.2820227841066963,0.3504306751875521,0.35448735759933314,0.4442345095859961,-0.11736593498193942,0.392998055015282,0.41255904417893857,0.5113086968602389,0.42411781050291747,-0.03567657682689636,0.3961100305640456,0.3971103084190053,0.3964434565156988,0.3578216171158655,-0.0038343984440122256,0.446901917199222,0.425062517365935,0.431008613503751,0.41139205334815226,0.08846901917199222,0.3782161711586552,0.4927479855515421,0.5109752709085857,0.5756043345373715,0.030953042511808835,0.21750486246179496,0.3883300916921367,0.47724367879966656,0.4018338427340928,0.06207279799944429,0.19333148096693525,0.1891636565712698,0.17866073909419283,0.2901361489302584,-0.10930814115031953,0.31208669074742984,0.43578771881078077,0.5511530980828008,1.0,-0.39355376493470406,0.3631564323423173,0.3400944706863018,0.424784662406224,0.4802445123645457,-0.20727979994442902,0.3143095304251181,0.28669074742984163,0.30119477632675745,0.468463462072798,-0.20394554042789664,0.358488469019172,0.3090302861906085,0.22311753264795778,0.32575715476521255,0.08991386496248958,0.3517643789941651,0.358210614059461,0.4132814670741873,0.436398999722145,-0.08669074742984162
P7_theta_beta_ratio,0.3297026951931092,0.3991664351208669,0.11197554876354543,-0.058071686579605444,0.5677132536815782,0.3731592108919144,0.4666851903306474,0.17165879410947485,-0.08307863295359823,0.6464017782717422,0.3231453181439289,0.2478466240622395,-0.010280633509308142,-0.20583495415393166,0.6559044178938594,0.24490136148930258,0.3633787163100861,-0.05557099194220617,-0.2017227007502084,0.656348985829397,0.25784940261183664,0.4090025006946374,-0.042678521811614335,-0.00022228396776882467,0.5637121422617394,0.1902195054181717,0.3232008891358711,-0.07563212003334259,-0.1180327868852459,0.5892747985551542,0.3854959711030842,0.40227841066963044,0.08613503751041957,-0.016615726590719644,0.5944429008057793,0.3494303973325924,0.38049458182828566,0.05718255070853015,-0.13225896082245067,0.66524034454015,0.41133648235621006,0.45907196443456516,0.15059738816337873,-0.01233676021116977,0.5001944984717978,0.28524590163934427,0.34481800500138926,0.09680466796332314,-0.04162267296471242,0.4174492914698527,0.012670186162823007,0.23745484856904694,0.06435120866907475,-0.05929424840233398,0.35337593776048903,0.11497638232842457,0.14792998055015283,-0.020283412058905253,-0.13475965545984997,0.38788552375659907,0.23728813559322035,0.4065573770491803,0.07079744373437066,-0.16237843845512642,0.5686579605445957,0.31392053348152266,0.42411781050291747,0.09441511530980828,-0.13937204779105308,0.5383161989441512,0.5089747151986663,0.5527646568491248,0.17071408724645734,-0.39355376493470406,1.0,0.26624062239510976,0.45929424840233396,0.10825229230341761,-0.1558210614059461,0.5664906918588497,0.3865518199499861,0.41906085023617673,0.09430397332592387,-0.0031119755487635454,0.5753264795776605,0.21578216171158654,0.39594331758821893,0.06474020561267019,-0.02378438455126424,0.4739094192831342,0.44556821339260905,0.4225618227285357,0.014170602945262572,-0.06951931091969991,0.5838844123367603
P8_delta_power,0.7340928035565435,0.5504306751875521,0.4205056960266741,0.10013892747985552,0.4903584328980272,0.7280911364267852,0.5541539316476799,0.4141706029452626,0.10997499305362601,0.4530702973048069,0.6903584328980272,0.39155320922478465,0.35520978049458185,0.17599333148096694,0.3145318143928869,0.780050013892748,0.5146429563767714,0.26618505140316756,0.18777438177271463,0.30341761600444567,0.716421228118922,0.4820783550986385,0.3089191442067241,0.2764656849124757,0.3590997499305363,0.7461517088080022,0.4525145873853848,0.24562378438455126,0.30030564045568214,0.31747707696582383,0.7504862461794943,0.4871908863573215,0.38516254515143095,0.2777438177271464,0.2829119199777716,0.6696304529035844,0.4501806057238122,0.3332592386774104,0.2090580716865796,0.2666296193387052,0.7762711864406779,0.6117254792998055,0.497026951931092,0.3036398999722145,0.26323978883023064,0.7613225896082245,0.5554320644623506,0.47724367879966656,0.31919977771603225,0.17982772992497917,0.6921367046401778,0.5316476799110864,0.354987496526813,0.2207835509863851,0.43206446235065293,0.6771881078077243,0.5608224506807447,0.4671853292581273,0.3215893303695471,0.3007502083912198,0.506751875520978,0.4650180605723812,0.4277299249791609,0.21322589608224507,0.3029174770769658,0.6027229786051681,0.49235898860794663,0.45618227285357044,0.3570436232286746,0.1884968046679633,0.7240900250069464,0.5714920811336482,0.5062517365934982,0.3631564323423173,0.26624062239510976,1.0,0.7741039177549319,0.5613781606001668,0.40500138927479856,0.26001667129758266,0.7044734648513475,0.5020283412058906,0.34487357599333146,0.3040288969158099,0.2243400944706863,0.805112531258683,0.5173103639899972,0.34231731036399,0.30113920533481525,0.25712697971658793,0.7292581272575716,0.45012503473187,0.3704918032786885,0.23217560433453738,0.20422339538760767
P8_theta_power,0.631786607390942,0.6930258405112532,0.46001667129758267,0.2161155876632398,0.5384829119199778,0.5583773270352875,0.6454570714087247,0.4457904973603779,0.11514309530425118,0.5655459849958322,0.614003889969436,0.610502917477077,0.42017227007502084,0.2566268407891081,0.4332870241733815,0.6571825507085302,0.739094192831342,0.36282300639066406,0.2541261461517088,0.4883023061961656,0.548541261461517,0.6900805779383162,0.31736593498193943,0.3685468185607113,0.5190886357321478,0.6070575159766601,0.6501806057238122,0.31197554876354544,0.3647124201166991,0.4667963323145318,0.6819116421228119,0.7019171992220061,0.47796610169491527,0.3750486246179494,0.39583217560433454,0.5782717421505974,0.6636843567657683,0.4057793831619894,0.29502639622117255,0.4195609891636566,0.7473742706307308,0.8002222839677688,0.6281189219227563,0.35354265073631563,0.34993053626007226,0.664684634620728,0.7410391775493193,0.5293136982495138,0.2777438177271464,0.37454848569046956,0.47429841622672964,0.6386774103917755,0.47429841622672964,0.3548207835509864,0.3827729924979161,0.44723534315087526,0.5603778827452071,0.4810225062517366,0.3631008613503751,0.29947207557654903,0.37882745207001944,0.6298971936649069,0.49852736871353154,0.22572936926924145,0.43273131425395944,0.5397610447346485,0.6984717977215893,0.5011392053348153,0.29941650458460684,0.43061961656015557,0.6281744929146985,0.7757154765212559,0.5907752153375938,0.3400944706863018,0.45929424840233396,0.7741039177549319,1.0,0.6571825507085302,0.44540150041678245,0.3580439010836343,0.6019449847179772,0.6966379549874965,0.4426785218116143,0.39322033898305087,0.3493748263406502,0.6193942761878299,0.7465407057515977,0.44106696304529036,0.3632120033342595,0.38727424284523476,0.7781050291747708,0.7540983606557377,0.47935537649347043,0.32681300361211446,0.4449013614893026
P8_alpha_power,0.43373159210891915,0.45290358432898026,0.6261739372047791,0.27063073075854405,0.2342873020283412,0.36260072242289526,0.46168380105584883,0.582217282578494,0.1964434565156988,0.306474020561267,0.36521255904417893,0.42289524868018896,0.6892470130591831,0.4764656849124757,0.005334815226451792,0.43495415393164766,0.4694637399277577,0.6370102806335093,0.5101417060294526,-0.010836343428730202,0.4267852181161434,0.4530702973048069,0.6042789663795499,0.49413726035009725,0.08524590163934426,0.35959988885801614,0.3284245623784385,0.48257849402611835,0.48168935815504305,-0.02361767157543762,0.4182272853570436,0.43995554320644625,0.6441233676021118,0.42639622117254794,0.018727424284523477,0.2980272297860517,0.3240900250069464,0.5969991664351209,0.418060572381217,-0.05568213392609058,0.45729369269241454,0.5107529869408169,0.652014448457905,0.26751875520978047,0.18455126424006668,0.4998055015282023,0.5517643789941651,0.7843845512642401,0.34087246457349263,0.1467629897193665,0.439622117254793,0.4894692970269519,0.6666851903306474,0.42528480133370383,0.1774381772714643,0.32036676854681856,0.37966101694915255,0.7036398999722145,0.525590441789386,-0.0405112531258683,0.20878021672686858,0.34176160044456794,0.6624617949430397,0.3070297304806891,0.12653514865240345,0.21578216171158654,0.31297582661850515,0.6254515143095304,0.29519310919699915,0.04540150041678244,0.38293970547374273,0.46635176437899417,0.7767713253681579,0.424784662406224,0.10825229230341761,0.5613781606001668,0.6571825507085302,1.0,0.6039455404278966,-0.07063073075854404,0.35976660183384274,0.4846901917199222,0.6665184773548208,0.5754376215615449,-0.06807446512920255,0.42628507918866354,0.4540150041678244,0.6521255904417894,0.5971658794109475,-0.08413448180050014,0.3771047513198111,0.3812170047235343,0.6258960822450681,0.46985273687135315,-0.03839955543206446
P8_beta_power,0.4522367324256738,0.42383995554320647,0.47151986662961937,0.4747429841622673,-0.10514031675465407,0.3665462628507919,0.3548207835509864,0.3664351208669075,0.4451236454570714,-0.1287579883300917,0.28685746040566823,0.38188385662684077,0.3580994720755766,0.5111975548763545,-0.20050013892747987,0.3216449013614893,0.3583773270352876,0.3687135315365379,0.5490969713809392,-0.19966657404834676,0.39316476799110867,0.336926924145596,0.23995554320644624,0.4511253125868297,-0.08446790775215338,0.21661572659071965,0.12725757154765213,0.1863851069741595,0.4611280911364268,-0.32742428452347877,0.336926924145596,0.34565156988052237,0.4352320088913587,0.4467907752153376,-0.10025006946373993,0.23123089747151987,0.25062517365934983,0.33759377604890245,0.4724645734926368,-0.26735204223395387,0.390830786329536,0.3883856626840789,0.484912475687691,0.4524034454015004,-0.12686857460405668,0.41483745484856904,0.4198944151153098,0.5899416504584607,0.5898305084745763,-0.2450680744651292,0.4549597110308419,0.4666851903306474,0.47735482078355096,0.6527368713531536,-0.06207279799944429,0.2911919977771603,0.33003612114476244,0.3570436232286746,0.5455404278966379,-0.15643234231731037,0.060683523200889135,0.17610447346485134,0.2840233398166157,0.30047235343150874,-0.13559322033898305,0.205390386218394,0.180050013892748,0.23078632953598222,0.44445679355376494,-0.2313976104473465,0.30875243123089746,0.3273687135315365,0.4479577660461239,0.4802445123645457,-0.1558210614059461,0.40500138927479856,0.44540150041678245,0.6039455404278966,1.0,-0.6128924701305918,0.34709641567101973,0.3040288969158099,0.3424284523478744,0.5661572659071964,-0.32025562656293416,0.26629619338705196,0.2785218116143373,0.32892470130591833,0.5419283134203946,-0.21372603500972492,0.313753820505696,0.31925534870797445,0.383828841344818,0.5192553487079744,-0.18066129480411225
P8_theta_beta_ratio,0.11191997777160323,0.13726035009724924,-0.08980272297860517,-0.24612392331203112,0.547985551542095,0.10680744651292026,0.16799110864128924,-0.0055015282022784105,-0.35220894692970267,0.6274520700194498,0.239622117254793,0.10958599611003056,-0.03212003334259517,-0.3036954709641567,0.5887190886357322,0.2532925812725757,0.24795776604612393,-0.07991108641289248,-0.32909141428174493,0.6223951097527091,0.1170880800222284,0.23500972492358987,0.01611558766323979,-0.15732147818838566,0.5580994720755765,0.3295359822172826,0.40611280911364267,0.07263128646846347,-0.18221728257849404,0.7663795498749653,0.25257015837732705,0.23545429285912753,-0.007168657960544595,-0.12636843567657682,0.4758544040011114,0.26518477354820785,0.28657960544595723,-0.007891080855793276,-0.24373437065851625,0.656849124756877,0.22656293414837456,0.23445401500416782,0.02439566546262851,-0.17171436510141705,0.4414559599888858,0.14165045846068353,0.17126979716587942,-0.16699083078632954,-0.36815782161711585,0.5960544595721033,0.0016115587663239788,0.09196999166435121,-0.09046957488191164,-0.3108085579327591,0.4375659905529314,0.1279244234509586,0.1593776048902473,0.025840511253125868,-0.25568213392609057,0.48569046957488193,0.2341761600444568,0.3101417060294526,0.09758266185051404,-0.11030841900527924,0.47735482078355096,0.3100861350375104,0.4080577938316199,0.19127535426507364,-0.23984440122256181,0.6363434287302029,0.2316198944151153,0.27385384829119197,0.0034454015004167825,-0.20727979994442902,0.5664906918588497,0.26001667129758266,0.3580439010836343,-0.07063073075854404,-0.6128924701305918,1.0,0.20605723812170046,0.2839121978327313,0.030063906640733537,-0.20727979994442902,0.6394554042789664,0.28696860238955263,0.3115309808280078,0.011003056404556821,-0.23028619060850236,0.5448180050013893,0.3153098082800778,0.28252292303417614,-0.015282022784106696,-0.2523478744095582,0.5806612948041122
Fz_delta_power,0.7725479299805501,0.5708808002222839,0.34909697138093915,0.22128368991386496,0.4064462350652959,0.7240344540150042,0.5685468185607113,0.3104195609891637,0.1324256737982773,0.3964434565156988,0.6760766879688802,0.47096415671019726,0.25923867741039175,0.19394276187829954,0.3450402889691581,0.7018616282300639,0.5532092247846624,0.1837176993609336,0.2271742150597388,0.33948318977493747,0.7377604890247291,0.5620450125034732,0.17982772992497917,0.3044178938594054,0.4133370380661295,0.7344262295081967,0.5412614615170881,0.13092525701583774,0.2710197277021395,0.4352875798833009,0.7898860794665185,0.5796054459572103,0.32475687691025285,0.34826340650180604,0.3697138093914976,0.7342595165323701,0.5787718810780772,0.26440677966101694,0.24912475687691024,0.360377882745207,0.8635732147818839,0.7294804112253404,0.5109196999166435,0.30969713809391497,0.36076687968880244,0.774937482634065,0.668741317032509,0.510530702973048,0.3540983606557377,0.3027507641011392,0.5152542372881356,0.42728535704362325,0.2550708530147263,0.26746318421783827,0.24729091414281745,0.6192831342039455,0.5788830230619617,0.3414281744929147,0.36626840789108084,0.3389274798555154,0.5708252292303417,0.5718810780772436,0.3209224784662406,0.20572381217004723,0.40138927479855513,0.6232842456237844,0.574381772714643,0.3465407057515977,0.31314253959433175,0.290025006946374,0.7425395943317589,0.6900805779383162,0.48569046957488193,0.3143095304251181,0.3865518199499861,0.7044734648513475,0.6019449847179772,0.35976660183384274,0.34709641567101973,0.20605723812170046,1.0,0.709419283134204,0.3748263406501806,0.4313976104473465,0.24667963323145317,0.7100305640455682,0.5827729924979161,0.23673242567379826,0.35198666296193387,0.26974159488746874,0.752042233953876,0.5504306751875521,0.30130591831064185,0.2648513475965546,0.2810225062517366
Fz_theta_power,0.5703806612948041,0.6453459294248403,0.5038621839399833,0.3115309808280078,0.36993609335926647,0.5282022784106696,0.664684634620728,0.5204223395387607,0.20305640455682133,0.43739927757710473,0.5647679911086413,0.7274798555154209,0.5185329258127258,0.46451792164490135,0.25790497360377884,0.5434843011947763,0.7922756321200334,0.5009724923589886,0.4322311753264796,0.33831619894415116,0.46151708808002223,0.7414281744929146,0.3863295359822173,0.49502639622117256,0.41039177549319256,0.5254237288135594,0.7068630175048625,0.3887190886357321,0.40411225340372325,0.45195887746596275,0.6189497082522923,0.739372047791053,0.5836065573770491,0.5625451514309531,0.25445957210336206,0.5189219227563212,0.6707974437343707,0.4280633509308141,0.38782995276465687,0.30880800222283966,0.6662961933870519,0.6954709641567102,0.5579883300916921,0.4647402056126702,0.1702695193109197,0.6095582106140595,0.6422895248680189,0.5433731592108919,0.3262017227007502,0.31414281744929146,0.38927479855515423,0.5753820505696027,0.5206446235065296,0.4100583495415393,0.23834398444012225,0.4385106974159489,0.5581550430675187,0.47496526813003614,0.3910530702973048,0.2746318421783829,0.3133092525701584,0.5884412336760211,0.45262572936926926,0.33309252570158376,0.28130036121144764,0.4439566546262851,0.6615726590719644,0.47785495971103087,0.33403723256460127,0.3343150875243123,0.559544317866074,0.7106418449569325,0.520477910530703,0.28669074742984163,0.41906085023617673,0.5020283412058906,0.6966379549874965,0.4846901917199222,0.3040288969158099,0.2839121978327313,0.709419283134204,1.0,0.693525979438733,0.6425673798277299,0.30230619616560156,0.5454292859127535,0.7728257849402612,0.48135593220338985,0.48341205890525146,0.2816893581550431,0.6451236454570715,0.74609613781606,0.5130869686023896,0.48268963601000275,0.2944706863017505
Fz_alpha_power,0.3104751319811059,0.38049458182828566,0.7109752709085857,0.3180327868852459,0.10953042511808836,0.2107252014448458,0.3874965268130036,0.6009447068630175,0.13942761878299528,0.23284245623784386,0.42728535704362325,0.6117810502917477,0.8716865796054459,0.6351208669074743,-0.0937482634065018,0.3370936371214226,0.5733259238677411,0.8363434287302028,0.616171158655182,-0.07001944984717977,0.33720477910530705,0.5718810780772436,0.8206168380105585,0.6491803278688525,-0.01044734648513476,0.2477354820783551,0.4426785218116143,0.6521811614337316,0.4966935259794387,0.004223395387607669,0.35715476521255907,0.5029730480689081,0.8245623784384551,0.6629619338705196,-0.16615726590719646,0.3280911364267852,0.37877188107807724,0.7038621839399833,0.5137538205056961,-0.1162545151430953,0.3494303973325924,0.43584328980272297,0.612670186162823,0.42961933870519586,-0.05156988052236732,0.3886635176437899,0.37232564601278134,0.6239510975270909,0.24334537371492082,0.1298138371769936,0.3821061405946096,0.5317032509030286,0.7507085301472631,0.5178105029174771,0.08835787718810781,0.3540983606557377,0.4026118366212837,0.6950819672131148,0.41022506251736596,0.07001944984717977,0.1252014448457905,0.3696582383995554,0.7446512920255627,0.4895248680188941,-0.041567101972770214,0.15098638510697415,0.3604334537371492,0.7350930814115032,0.3253681578216171,0.035898860794665186,0.2936926924145596,0.3898305084745763,0.6973603778827452,0.30119477632675745,0.09430397332592387,0.34487357599333146,0.4426785218116143,0.6665184773548208,0.3424284523478744,0.030063906640733537,0.3748263406501806,0.693525979438733,1.0,0.7410391775493193,-0.13442622950819672,0.3464851347596555,0.4838010558488469,0.7653237010280634,0.6100027785495971,-0.11742150597388164,0.2636843567657683,0.408891358710753,0.7653237010280634,0.5726590719644346,-0.16921367046401778
Fz_beta_power,0.4637954987496527,0.5202000555709919,0.6346207279799945,0.6103917754931926,-0.0964156710197277,0.376271186440678,0.45507085301472633,0.5079744373437066,0.4489580439010836,-0.0297304806890803,0.3694359544317866,0.6132258960822451,0.6497916087802167,0.8220061128091136,-0.2772992497916088,0.36493470408446793,0.554987496526813,0.6311753264795776,0.8081689358155043,-0.246901917199222,0.4207835509863851,0.5962767435398721,0.6127257571547652,0.8477354820783551,-0.1611558766323979,0.27246457349263686,0.4479577660461239,0.4710752986940817,0.7205890525145874,-0.15904417893859404,0.4502917477076966,0.5968324534592943,0.7021950541817171,0.8386218393998333,-0.2514587385384829,0.33320366768546816,0.4308974715198666,0.5962767435398721,0.722645179216449,-0.2720200055570992,0.39783273131425395,0.45990552931369827,0.5944984717977216,0.6253959433175882,-0.2097249235898861,0.4911364267852181,0.4631842178382884,0.6361767157543762,0.5156988052236733,-0.039622117254793,0.3580994720755766,0.49958321756043345,0.6702973048068908,0.7055848846901918,-0.12853570436232287,0.34087246457349263,0.4406223951097527,0.5805501528202278,0.6639622117254793,-0.11136426785218116,0.22372881355932203,0.4127257571547652,0.6198388441233676,0.6420116699083078,-0.1262017227007502,0.18049458182828562,0.35871075298694083,0.49941650458460685,0.5195887746596277,-0.10930814115031953,0.3889969435954432,0.47151986662961937,0.6319533203667685,0.468463462072798,-0.0031119755487635454,0.3040288969158099,0.39322033898305087,0.5754376215615449,0.5661572659071964,-0.20727979994442902,0.4313976104473465,0.6425673798277299,0.7410391775493193,1.0,-0.454459572103362,0.3463184217838288,0.5036398999722145,0.5510975270908586,0.8009447068630176,-0.24740205612670185,0.37004723534315087,0.48963601000277857,0.6686857460405669,0.8392331203111976,-0.290025006946374
Fz_theta_beta_ratio,0.13492636843567657,0.15559877743817727,-0.17249235898860796,-0.3550986385106974,0.637454848569047,0.17799388719088635,0.2552375659905529,0.03145318143928869,-0.26607390941928316,0.6273409280355654,0.1827174215059739,0.08885801611558766,-0.16799110864128924,-0.45201444845790495,0.7289247013059184,0.1963323145318144,0.23467629897193665,-0.17510419560989163,-0.4514587385384829,0.7470408446790775,0.03884412336760211,0.14353987218671854,-0.26073909419283137,-0.443123089747152,0.7718810780772437,0.26240622395109753,0.23989997221450404,-0.13820505696026675,-0.3973881633787163,0.7524312308974715,0.18666296193387052,0.15237565990552931,-0.17399277577104752,-0.36176715754376215,0.7096415671019728,0.15793275909974994,0.20422339538760767,-0.21311475409836064,-0.4188941372603501,0.7000277854959711,0.27596554598499584,0.2562378438455126,-0.07229786051681023,-0.24740205612670185,0.5513753820505696,0.1072520144484579,0.17538205056960265,-0.13181439288691302,-0.23934426229508196,0.4425673798277299,0.05796054459572103,0.09919422061683801,-0.15454292859127536,-0.3443734370658516,0.5114754098360655,0.13009169213670463,0.15998888580161155,-0.0847457627118644,-0.2720755765490414,0.5393720477910531,0.108085579327591,0.21505973881633786,-0.18782995276465686,-0.39344262295081966,0.567379827729925,0.282745207001945,0.30686301750486245,-0.04128924701305918,-0.2797999444290081,0.5652681300361212,0.2135037510419561,0.2810225062517366,-0.11725479299805501,-0.20394554042789664,0.5753264795776605,0.2243400944706863,0.3493748263406502,-0.06807446512920255,-0.32025562656293416,0.6394554042789664,0.24667963323145317,0.30230619616560156,-0.13442622950819672,-0.454459572103362,1.0,0.2298971936649069,0.2648513475965546,-0.12786885245901639,-0.3898305084745763,0.7129758266185051,0.2964156710197277,0.2638510697415949,-0.2107252014448458,-0.4300639066407335,0.7497082522923034
